172.19.0.6 - - [14/Feb/2025:12:15:50 +0000] "GET /build/assets/Welcome-BkFTDzhS.js HTTP/1.1" 200 18554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:50 +0000] "GET /build/assets/app-BFXXka51.js HTTP/1.1" 200 222340 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /login HTTP/1.1" 200 566 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/Login-BnvxkuCK.js HTTP/1.1" 200 2452 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/AuthenticationCard-JLrGy-0h.js HTTP/1.1" 200 474 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/_plugin-vue_export-helper-DlAUqK2U.js HTTP/1.1" 200 91 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/InputLabel-CkVpauY5.js HTTP/1.1" 200 323 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/AuthenticationCardLogo-CbBrF2fU.js HTTP/1.1" 200 638 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/TextInput-ZOqB35cl.js HTTP/1.1" 200 743 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/Checkbox-B8fjA-Tb.js HTTP/1.1" 200 540 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
